Hits,Kudos,Words,Bookmarks,Comments,Chapters,PublishDate,Cosine_distance
4210.0,205.0,8614.0,64,29,64,791,0.05332217524300531
10472.0,764.0,38303.0,1458,106,729,1107,0.05449921551407056
753.0,44.0,1697.0,4,4,1,1084,0.1990951783620163
95.0,6.0,964.0,0,0,1,1242,0.304994102725195
469.0,35.0,1232.0,4,4,1,933,0.2599445978869901
374.0,34.0,4860.0,2,4,1,873,0.15207194390928006
340.0,16.0,2624.0,1,1,1,535,0.11699311315091475
784.0,15.0,2869.0,2,4,1,986,0.08242298533894199
317.0,18.0,1834.0,8,6,1,1052,0.16273806694962478
5435.0,384.0,29847.0,630,109,150,1083,0.06190073688357711
1182.0,131.0,2895.0,19,14,1,1268,0.09227035845035457
94.0,10.0,690.0,0,1,1,465,0.30528410348627066
79.0,10.0,3634.0,1,4,1,430,0.1686569730812193
524.0,50.0,612.0,8,0,1,1624,0.2682870665952002
860.0,92.0,10065.0,16,4,16,989,0.05044173505539196
3582.0,155.0,1768.0,18,2,1,1571,0.2423255965430473
743.0,30.0,1634.0,2,0,1,1450,0.2315727226800941
1954.0,53.0,735.0,5,1,1,1702,0.35645525314818804
293.0,38.0,1104.0,2,1,1,782,0.23584944415637546
542.0,29.0,1427.0,2,2,1,438,0.2408544825866501
623.0,23.0,2029.0,0,0,1,817,0.21652133357915804
4695.0,268.0,24624.0,360,73,81,1142,0.05253577822635425
1755.0,63.0,2560.0,5,6,1,871,0.12511522715041198
32.0,1.0,8286.0,0,2,1,635,0.07897198533401484
528.0,24.0,2366.0,6,3,4,897,0.1508982588908343
7620.0,187.0,3608.0,18,17,1,766,0.11581383856889915
369.0,43.0,1418.0,1,9,1,607,0.24953392827545395
662.0,64.0,2753.0,11,4,1,893,0.10531529009982056
2748.0,106.0,7488.0,14,0,1,635,0.07917720597720779
1486.0,182.0,3938.0,16,7,1,775,0.11781226901975896
502.0,60.0,801.0,4,5,1,838,0.2512895628855394
3930.0,70.0,5489.0,15,2,25,761,0.12169726775519207
407.0,26.0,1985.0,1,4,1,586,0.1651075717953029
83.0,9.0,1500.0,0,0,1,529,0.17021027440779868
3160.0,202.0,45533.0,275,90,121,738,0.07065627309522582
634.0,61.0,2333.0,7,16,1,833,0.18872626663759065
173.0,10.0,2525.0,0,0,1,1397,0.23200546762210686
1513.0,199.0,3630.0,32,12,1,1151,0.14754001702246589
1204.0,67.0,1922.0,8,3,1,1657,0.15699130250745796
194.0,7.0,977.0,0,0,1,572,0.24227319828513594
511.0,26.0,2810.0,0,0,1,809,0.2144626377268195
1439.0,157.0,1258.0,11,1,1,1191,0.30122955021058595
137.0,10.0,966.0,0,0,4,611,0.3154749494035827
1302.0,36.0,1442.0,3,3,1,1378,0.15341840437913068
1581.0,89.0,1305.0,4,3,1,1261,0.2164017732936324
151.0,15.0,1830.0,0,3,1,740,0.21399271838962308
522.0,39.0,559.0,3,1,1,1006,0.3296947285487556
663.0,39.0,919.0,1,0,1,1256,0.15305873874000075
470.0,28.0,18348.0,18,6,36,882,0.08528086131491963
380.0,39.0,3627.0,3,5,1,581,0.13330946046601988
2966.0,150.0,642.0,8,11,1,1507,0.26474500039757964
179.0,26.0,2757.0,2,0,1,429,0.08374966143606244
186.0,24.0,3162.0,1,6,1,767,0.17277079717918076
2032.0,155.0,4888.0,24,12,1,1193,0.060456639087019926
108.0,6.0,1188.0,0,0,1,884,0.1596792290902116
781.0,74.0,2130.0,9,12,1,550,0.18163764022791892
872.0,12.0,1030.0,0,0,1,1667,0.2446329373328844
325.0,27.0,819.0,2,0,1,971,0.3170744378897417
1270.0,83.0,16835.0,55,7,25,859,0.11544822290113065
536.0,27.0,532.0,2,1,1,1013,0.2977050975821849
339.0,23.0,1788.0,0,8,1,867,0.22855753634390566
1877.0,175.0,2556.0,16,7,1,651,0.08427566260156782
598.0,44.0,555.0,1,9,1,684,0.2416405443613713
2037.0,107.0,4006.0,8,8,4,510,0.09667323627985147
438.0,15.0,895.0,0,0,1,1120,0.3530973227435861
133.0,19.0,2243.0,1,0,1,748,0.2282198855950295
1032.0,47.0,2134.0,7,0,1,925,0.16134495656622672
7906.0,339.0,5984.0,68,10,1,1811,0.08251509334132068
1139.0,142.0,1970.0,14,3,1,724,0.1392718888838077
105.0,8.0,9814.0,3,0,9,684,0.05649329349352127
1332.0,83.0,11330.0,32,13,4,603,0.052100064235001235
861.0,17.0,1868.0,0,2,1,1568,0.16437166266594214
603.0,59.0,1140.0,5,11,1,810,0.1850064414975076
1011.0,60.0,4333.0,19,5,1,1109,0.13335831743938187
828.0,58.0,1264.0,4,1,1,1206,0.17819234937895367
430.0,52.0,3529.0,6,12,4,515,0.0962972511175706
3054.0,191.0,7065.0,48,10,1,1325,0.07640779212186177
409.0,9.0,1654.0,12,1,132,906,0.2616747147132549
3908.0,149.0,2095.0,18,3,1,1327,0.2256699937956001
2042.0,91.0,3285.0,4,5,1,783,0.1172480365713836
262.0,34.0,2832.0,0,0,1,629,0.06946627028507124
227.0,30.0,652.0,4,2,1,749,0.3714848955718201
1325.0,60.0,2782.0,5,2,1,615,0.10588550682216147
167.0,11.0,766.0,0,0,1,458,0.3615954515684411
911.0,80.0,1252.0,9,2,1,743,0.18343636017860288
86.0,3.0,4043.0,1,2,1,517,0.17451903396950785
1429.0,148.0,3532.0,17,7,1,604,0.1404226599212708
2121.0,65.0,12085.0,24,7,600,588,0.059072152676128316
278.0,4.0,808.0,0,0,1,1764,0.2512843006809099
356.0,33.0,566.0,2,2,1,1468,0.3719855941863712
897.0,54.0,7769.0,21,19,9,641,0.08053739555360384
1173.0,64.0,3747.0,17,0,1,1668,0.08187729614269301
2475.0,142.0,963.0,21,4,1,1399,0.3346357710240829
102.0,2.0,1197.0,0,2,4,471,0.25150140309118985
327.0,10.0,899.0,0,0,1,913,0.2627358134248783
5430.0,254.0,5717.0,33,31,1,1711,0.07498134546222822
696.0,73.0,1205.0,5,8,1,900,0.23098706535805655
15114.0,638.0,39250.0,819,38,49,1046,0.05316241707148206
969.0,79.0,2234.0,8,2,1,1207,0.1756695452690703
1121.0,134.0,2590.0,14,14,1,816,0.1575068038745412
1626.0,55.0,1781.0,4,0,1,1564,0.22377757171421275
1876.0,131.0,3929.0,32,7,4,569,0.14148665969135132
1423.0,99.0,1353.0,9,4,1,1233,0.16354970325318194
324.0,19.0,1915.0,0,2,12,659,0.11774735324976192
1165.0,23.0,650.0,0,0,1,1044,0.4466276005886737
1864.0,103.0,4084.0,22,17,1,1208,0.10397631267360964
503.0,54.0,5740.0,4,0,1,748,0.0854322008126418
92.0,6.0,4077.0,2,2,4,636,0.06805398832817933
1579.0,123.0,2250.0,13,13,1,899,0.2404246732015313
676.0,81.0,3823.0,6,4,1,460,0.09126618617411396
802.0,69.0,1498.0,3,14,1,1085,0.12393457014761478
942.0,100.0,1137.0,11,8,1,543,0.2517762567596171
596.0,61.0,2668.0,6,4,1,453,0.1446689942065874
1135.0,72.0,1452.0,4,0,1,1142,0.24015853955990876
438.0,29.0,531.0,0,1,1,552,0.3970399444756715
1128.0,35.0,548.0,2,2,1,954,0.4057292990327889
407.0,52.0,1264.0,2,2,1,513,0.2221466427017207
83.0,11.0,2141.0,0,0,1,429,0.15689202402113267
1712.0,191.0,7442.0,29,12,1,1033,0.1113833905010887
783.0,71.0,13432.0,13,5,1,720,0.11279781757980678
599.0,53.0,761.0,10,0,1,1609,0.2403978789678771
362.0,30.0,670.0,1,10,1,562,0.2576242828067029
2663.0,215.0,12506.0,132,22,16,1838,0.05473260607206787
226.0,25.0,944.0,4,2,1,785,0.23043512580316305
70.0,7.0,639.0,1,1,1,613,0.34203474548434143
845.0,48.0,1478.0,11,8,1,1393,0.21771000764969906
680.0,43.0,7161.0,2,4,1,532,0.06194890418885901
1551.0,158.0,8888.0,26,11,1,709,0.06475238791316472
646.0,58.0,2245.0,5,0,1,1236,0.20315251030802475
1316.0,50.0,6442.0,5,12,1,1298,0.07617544983570779
285.0,33.0,3139.0,2,4,1,741,0.17263589503567078
368.0,28.0,2314.0,4,2,16,930,0.2113659159867418
1480.0,130.0,3520.0,12,4,1,674,0.08791170531920367
246.0,20.0,3103.0,2,5,1,1150,0.1515211819367187
1821.0,164.0,13941.0,130,60,25,700,0.1019273578021158
842.0,35.0,6353.0,2,3,1,1524,0.13726489900623615
205.0,18.0,5761.0,2,3,1,626,0.1795655537122075
642.0,37.0,4762.0,12,7,4,1081,0.08876415343282329
1947.0,73.0,1654.0,6,6,1,1211,0.1587600178152142
1287.0,76.0,1669.0,5,2,1,1271,0.23342200629375245
2027.0,105.0,11516.0,30,12,4,1119,0.09314480236010224
737.0,91.0,536.0,5,3,1,734,0.283988552393922
572.0,42.0,695.0,5,3,1,1372,0.4864801351374741
283.0,44.0,5599.0,4,8,1,543,0.12089465222528915
489.0,58.0,1021.0,3,20,1,463,0.28832195494941404
318.0,20.0,1886.0,0,2,1,801,0.19851846501513185
1479.0,45.0,15774.0,9,29,81,785,0.07455016483054733
148.0,16.0,1301.0,3,0,1,435,0.1506789007259869
421.0,53.0,899.0,5,1,1,772,0.2382493466630604
5096.0,373.0,29221.0,264,98,16,968,0.05417250504193971
816.0,38.0,1737.0,1,0,1,1251,0.10502537311934036
710.0,73.0,2421.0,9,0,1,711,0.10058830659424722
1449.0,37.0,1053.0,6,5,1,1359,0.1781246543678342
2566.0,233.0,2490.0,37,29,1,1247,0.17184647790189522
254.0,14.0,1465.0,0,3,4,721,0.25353643088473177
1254.0,132.0,6392.0,20,4,1,1144,0.09375092547187024
552.0,43.0,810.0,7,0,1,1233,0.2145929987575184
1511.0,59.0,3753.0,6,2,1,1191,0.116548447995531
429.0,51.0,1011.0,5,2,1,821,0.3374206567804863
2887.0,324.0,1036.0,29,34,1,939,0.1921655697157476
1393.0,27.0,10729.0,2,0,1,1685,0.0640990607648394
26955.0,1210.0,131283.0,10703,147,19321,1234,0.07028757575475242
1155.0,13.0,19444.0,0,0,576,592,0.10629707998316083
2427.0,179.0,1987.0,30,6,1,1719,0.11376016942251
1277.0,97.0,11874.0,144,7,81,1267,0.0573470709321835
1437.0,105.0,14393.0,85,22,25,714,0.06263500879089556
1108.0,35.0,2640.0,2,0,1,1029,0.10929299180580544
736.0,46.0,4293.0,3,2,1,1306,0.1135400216856639
298.0,26.0,911.0,0,1,1,972,0.30557457877980976
244.0,38.0,3640.0,6,13,9,541,0.17994913126707646
2967.0,123.0,4970.0,32,8,64,857,0.10473577831865556
2991.0,131.0,25040.0,240,42,100,920,0.10155100399724916
968.0,71.0,583.0,1,6,1,1251,0.37970571329434544
625.0,87.0,1855.0,14,19,1,530,0.15451873529194934
2600.0,138.0,5523.0,56,0,49,1708,0.0957749937232687
1030.0,75.0,867.0,4,3,1,1021,0.25748093024204965
350.0,23.0,2784.0,1,3,1,1173,0.19560098219834232
388.0,37.0,1337.0,4,2,1,1096,0.22504693313005766
373.0,33.0,2103.0,6,5,4,1239,0.16580137904703485
2469.0,151.0,9578.0,39,11,1,1406,0.0633983203067876
1310.0,46.0,9652.0,20,5,25,1190,0.05937300877633345
596.0,58.0,2375.0,7,6,1,740,0.1465763419988536
379.0,36.0,908.0,1,2,1,455,0.2962989367062606
1338.0,71.0,3435.0,12,2,1,875,0.10755523614293827
1608.0,58.0,3948.0,8,2,1,1190,0.1465584674149124
2328.0,130.0,1028.0,7,3,1,669,0.26060895067297674
133.0,12.0,4981.0,3,38,9,451,0.38536956462489547
999.0,108.0,1093.0,3,0,1,972,0.4420993574417503
2522.0,114.0,3564.0,4,22,1,1586,0.05292347284027832
3070.0,340.0,2143.0,18,2,1,860,0.04473480858211987
439.0,20.0,1853.0,9,3,1,1568,0.10328124551606754
424.0,18.0,906.0,2,1,1,1194,0.5489666471723744
2739.0,76.0,29581.0,112,50,196,1587,0.02578352674456863
882.0,32.0,864.0,1,2,1,1417,0.08653687047430536
287.0,22.0,562.0,1,0,1,1580,0.15823250321860238
6050.0,118.0,2892.0,6,9,1,1383,0.08748231993709199
1929.0,62.0,31773.0,56,16,64,1442,0.02757295335390375
970.0,31.0,1132.0,2,0,1,1590,0.2129178853325434
320.0,31.0,3821.0,3,3,1,1407,0.3940731189995216
1029.0,76.0,2855.0,2,10,1,835,0.03932691844505831
670.0,14.0,5715.0,4,3,16,1559,0.13531060676896225
412.0,33.0,1746.0,0,11,1,650,0.07605922602546167
1107.0,50.0,510.0,0,0,1,808,0.1009168648447083
972.0,27.0,1399.0,1,2,1,1346,0.05263211913078214
269.0,42.0,2192.0,10,2,4,1052,0.3906763468141007
472.0,46.0,604.0,5,1,1,1641,0.20968885777611115
2674.0,181.0,4737.0,13,2,1,1019,0.02840304589357256
1656.0,114.0,2972.0,19,9,1,1385,0.06346075301689402
492.0,59.0,972.0,5,13,1,760,0.5634107995941136
2038.0,161.0,2594.0,11,8,1,905,0.04624645044714326
1620.0,94.0,4043.0,12,13,1,1105,0.4316235378717881
350.0,21.0,2139.0,4,7,1,1459,0.20020302715173288
9059.0,351.0,29460.0,675,140,81,1586,0.027625097286090528
956.0,38.0,907.0,7,2,1,1512,0.15163855358700828
2036.0,112.0,2441.0,10,7,1,1386,0.04071755745660632
422.0,50.0,1095.0,1,4,1,574,0.08532166943114082
655.0,27.0,3024.0,0,0,1,1523,0.04318015281642185
912.0,23.0,944.0,1,1,1,1598,0.09828813689923133
213.0,12.0,2762.0,3,0,9,1139,0.05995721548859222
5745.0,256.0,1806.0,42,11,1,1652,0.08442990804035644
258.0,6.0,5589.0,0,0,9,1378,0.03423323604670258
1046.0,38.0,1021.0,3,6,1,1421,0.079485810190974
144.0,7.0,1908.0,4,2,16,1124,0.17381773894695285
204.0,28.0,970.0,4,3,1,471,0.4056349531847211
982.0,35.0,2476.0,5,0,1,1686,0.05426325301075119
314.0,15.0,1522.0,1,0,1,1491,0.09553475089518047
276.0,16.0,2199.0,1,2,1,456,0.2773866539600515
1263.0,100.0,4191.0,14,4,1,1588,0.044248327996319385
403.0,8.0,1519.0,1,0,1,878,0.09381012177558046
309.0,20.0,1897.0,1,0,1,1469,0.42419131449312175
4445.0,197.0,5227.0,6,21,1,1550,0.03231953669962506
1809.0,50.0,11740.0,35,58,49,1071,0.04534813670192517
327.0,9.0,1549.0,1,7,1,1573,0.4573993507416244
783.0,77.0,1454.0,5,2,1,1217,0.461200180020506
713.0,2.0,4887.0,1,0,1,1545,0.03392718052200905
1092.0,53.0,2076.0,3,13,1,1291,0.06418783123666971
465.0,10.0,2824.0,2,0,1,1246,0.06761518282847456
198.0,10.0,2454.0,6,0,12,877,0.251226348218066
454.0,20.0,3389.0,0,0,1,2592,0.444817405483086
481.0,25.0,1472.0,2,0,1,955,0.12476742095733663
1343.0,17.0,202546.0,330,8,4356,1486,0.37388501062255375
518.0,25.0,777.0,1,2,1,1341,0.11613116399383785
224.0,12.0,3313.0,0,2,4,896,0.04651382022946382
136.0,14.0,879.0,1,4,1,697,0.11679969625297625
2803.0,63.0,9728.0,143,11,169,1502,0.02699211646520916
687.0,34.0,8683.0,5,3,25,1140,0.033426302360000326
355.0,23.0,1102.0,0,5,9,1344,0.11250598999391627
4017.0,259.0,1217.0,24,2,1,1335,0.1118648821329884
168.0,14.0,760.0,0,2,1,988,0.4865181331016376
138.0,7.0,1133.0,0,0,1,1518,0.4490063077359473
2895.0,56.0,1195.0,2,5,1,1545,0.09011064722567264
138.0,6.0,17003.0,1,1,1,429,0.033686514546011126
654.0,40.0,1885.0,8,1,1,1404,0.4355178034102124
1642.0,48.0,5617.0,14,3,1,1625,0.035957597928208414
3172.0,106.0,1824.0,9,7,1,1634,0.10216531299600318
765.0,27.0,4562.0,3,1,1,1547,0.0382801736388062
3310.0,70.0,123056.0,432,66,1296,1354,0.030316367915088068
921.0,73.0,5097.0,11,8,1,1120,0.367171702946237
131.0,15.0,2341.0,1,0,1,1441,0.06245551247637271
590.0,50.0,2866.0,9,4,1,1656,0.3903572643253811
1445.0,41.0,1032.0,1,2,1,1463,0.07535115022793247
73.0,14.0,1275.0,1,7,1,937,0.08546355273433981
3441.0,180.0,795.0,16,5,1,1635,0.10717004284118137
5867.0,675.0,1230.0,52,21,1,680,0.06651552653645276
1525.0,137.0,869.0,9,3,1,1490,0.08526072006432939
190.0,15.0,4498.0,0,4,4,630,0.032864744405208035
615.0,36.0,3934.0,2,5,1,1032,0.0365987187737995
3900.0,114.0,901.0,10,5,1,1458,0.11729501455598955
6175.0,242.0,10206.0,176,25,16,1469,0.026823110542417258
343.0,33.0,634.0,1,2,1,1047,0.1359730263142902
417.0,24.0,1484.0,0,0,1,1498,0.056599748813170536
550.0,45.0,1582.0,7,0,1,1204,0.08579526703689566
1790.0,67.0,7213.0,9,6,1,1302,0.026952683531794808
902.0,62.0,1278.0,2,1,1,1057,0.07707723561167656
1005.0,83.0,2399.0,2,1,1,1068,0.06182388720173537
1204.0,40.0,1769.0,1,4,1,1427,0.06674161743096763
945.0,115.0,1721.0,2,10,1,1180,0.08397906025748825
453.0,10.0,1246.0,1,8,1,1318,0.4895953748269883
1101.0,71.0,2684.0,6,0,1,763,0.05942861337621619
549.0,28.0,2396.0,3,2,1,1351,0.049257120872581266
2700.0,28.0,2778.0,3,0,1,1544,0.24950871434166375
205.0,37.0,2903.0,4,14,1,1264,0.39500683994800734
6859.0,721.0,4497.0,128,23,1,1148,0.030622487793318443
1179.0,62.0,3137.0,6,2,9,1586,0.06520624688861631
439.0,19.0,2812.0,3,0,1,1570,0.1533884893255748
1505.0,79.0,1179.0,12,5,1,1577,0.09872169041042213
223.0,5.0,636.0,2,2,4,1550,0.6363452172063022
143.0,13.0,2965.0,4,4,1,1327,0.3895159309791836
276.0,14.0,953.0,4,2,1,1541,0.4548801933768216
1082.0,33.0,1657.0,0,0,1,1234,0.11348088546183854
3176.0,146.0,2938.0,10,24,1,1609,0.3859035345445979
407.0,21.0,2083.0,1,6,1,1370,0.2565369301724917
512.0,48.0,1039.0,0,6,1,588,0.07661487976219694
5156.0,287.0,29226.0,47,20,1,992,0.02516941435298814
282.0,29.0,7511.0,12,2,9,1204,0.028772632253997617
372.0,37.0,2195.0,2,27,1,1356,0.4120813888040709
310.0,15.0,1674.0,5,6,1,1498,0.43283658117484997
583.0,50.0,4169.0,4,1,1,676,0.048909333560516965
769.0,17.0,934.0,1,1,1,1620,0.10981697051154317
605.0,24.0,1120.0,1,2,1,1520,0.11658060805991832
4410.0,435.0,1310.0,33,13,1,1196,0.06729510440589115
4550.0,185.0,5692.0,4,16,1,1112,0.05733154437012256
1206.0,89.0,3244.0,10,6,1,1561,0.13864317241745638
758.0,37.0,5579.0,24,4,16,1016,0.029666497733109587
1787.0,159.0,1084.0,12,3,1,929,0.08531880699231897
127.0,12.0,598.0,0,1,1,1198,0.13288491241647382
360.0,13.0,1164.0,1,0,1,1557,0.08760707955319114
2569.0,86.0,2327.0,14,12,1,1608,0.049610799163876895
527.0,35.0,694.0,0,0,1,1023,0.18544654869998667
763.0,19.0,2929.0,2,1,1,1333,0.047076566103923856
3555.0,299.0,6962.0,75,44,9,1523,0.03020506417780522
183.0,3.0,1676.0,0,0,1,1343,0.04853786524645931
2207.0,94.0,1146.0,12,8,1,1578,0.18595304086911968
165.0,5.0,708.0,0,0,1,1523,0.5397230154888284
1108.0,35.0,1333.0,8,10,1,1616,0.1029636922584486
385.0,52.0,7493.0,6,4,1,935,0.03999354083882256
10786.0,913.0,7408.0,175,17,1,1490,0.03624529083624695
1405.0,37.0,3464.0,1,5,1,1492,0.034031423824457674
238.0,22.0,7959.0,0,1,1,545,0.028844867784181164
14220.0,827.0,49089.0,227,42,1,1009,0.03296876356959022
517.0,29.0,1225.0,2,8,1,1395,0.32308948811198435
40.0,3.0,5639.0,0,0,25,775,0.14504164626895788
197.0,10.0,1426.0,0,0,1,877,0.4375817562593479
214.0,13.0,911.0,3,3,1,1500,0.22862705949046525
1555.0,130.0,1594.0,11,4,1,822,0.08328622153012721
147.0,6.0,539.0,0,1,1,1054,0.4232310931345262
2858.0,135.0,2438.0,16,8,1,1517,0.0400812036415148
2906.0,282.0,1200.0,15,6,1,1234,0.08715114608859276
1880.0,51.0,2018.0,5,15,1,1646,0.0843891233121149
1037.0,18.0,544.0,2,1,1,1528,0.6006463983964243
277.0,17.0,900.0,0,0,1,1340,0.4870684695375074
990.0,98.0,26993.0,27,27,9,555,0.028399845335116306
1349.0,41.0,13659.0,50,6,100,1334,0.0290480214770974
244.0,4.0,742.0,1,0,1,1334,0.13411290638399276
1901.0,179.0,3200.0,29,6,1,1382,0.0354623700006812
272.0,16.0,1284.0,2,1,1,938,0.30981958230209594
3735.0,253.0,2630.0,6,11,1,1493,0.06619034320507156
10063.0,569.0,67530.0,976,166,304,1015,0.029277678611309588
217.0,11.0,1818.0,0,3,1,623,0.4067062739037095
701.0,35.0,1490.0,4,2,1,954,0.43794829446242495
204.0,11.0,640.0,0,0,1,1462,0.5688097270955096
1235.0,78.0,2245.0,3,7,1,1479,0.08850770099795248
1617.0,55.0,1430.0,4,0,1,1313,0.06843102131847789
739.0,54.0,8754.0,3,0,1,720,0.04294648628473574
5847.0,349.0,13237.0,180,32,16,1237,0.02729217149434915
4196.0,93.0,24086.0,60,20,16,1502,0.03020304501191595
85.0,5.0,528.0,0,0,1,1277,0.4845141318290869
1347.0,55.0,668.0,3,4,1,1630,0.10828838893957793
2019.0,76.0,6377.0,6,13,9,1420,0.02982889629922103
968.0,52.0,5055.0,7,0,1,1580,0.029203839629589057
33.0,2.0,2133.0,0,0,1,1188,0.3980912445657534
3272.0,251.0,2975.0,22,4,1,981,0.03497940814663525
1642.0,63.0,832.0,5,6,1,1488,0.11388502335796448
4359.0,203.0,1685.0,8,25,1,1610,0.08272115731629659
774.0,61.0,1612.0,2,0,1,1201,0.06445610480852326
190.0,2.0,20617.0,0,0,81,1447,0.0262411059629134
2462.0,176.0,2206.0,13,4,1,1022,0.049749236650758484
3359.0,126.0,21264.0,270,65,100,1463,0.027255793548720653
136.0,7.0,1589.0,0,0,1,1124,0.4366211666592432
17910.0,906.0,74702.0,1442,72,49,994,0.028064262740401524
490.0,17.0,2743.0,2,1,1,1537,0.04147192647994713
8749.0,423.0,14881.0,300,51,16,1637,0.3647971041141676
1167.0,102.0,1418.0,2,0,1,1204,0.07750359586959066
613.0,38.0,2133.0,6,2,1,1205,0.08837545507779276
5350.0,497.0,2497.0,44,20,1,1093,0.06354392935972986
164.0,8.0,1542.0,2,3,1,544,0.3831272471231185
723.0,64.0,7792.0,12,16,1,776,0.3843433601447186
618.0,12.0,2187.0,0,3,1,624,0.05614146812273624
325.0,11.0,1527.0,0,0,1,1261,0.2004008128039011
237.0,16.0,2206.0,2,2,4,489,0.04556853217941759
1328.0,100.0,1941.0,2,1,1,826,0.050973978430819966
215.0,6.0,1660.0,1,0,1,1606,0.1821395845909678
1765.0,58.0,1290.0,3,17,1,1629,0.08934858314301497
1688.0,31.0,2876.0,2,2,1,1804,0.14187751742954569
10077.0,268.0,46272.0,612,113,289,1419,0.03949783289905373
1112.0,69.0,5652.0,8,9,1,1131,0.05764429469110799
1661.0,64.0,1245.0,3,7,1,1400,0.06446245140217878
1023.0,33.0,3408.0,0,2,1,1481,0.2548241115288318
280.0,11.0,793.0,0,0,1,1593,0.49167779426461294
327.0,9.0,1550.0,1,12,1,1501,0.09476657342392958
1846.0,110.0,2456.0,2,20,1,1515,0.08301180989041458
634.0,52.0,946.0,4,2,1,925,0.4720314790634692
2378.0,26.0,3937.0,2,1,1,1542,0.3655090459047315
187.0,13.0,571.0,1,2,1,1244,0.12744112157496434
115.0,19.0,2391.0,1,0,1,628,0.06277270473950958
665.0,38.0,1708.0,2,2,1,1178,0.1733770401382667
1530.0,139.0,6903.0,16,6,1,1072,0.0355309384385798
1061.0,143.0,5340.0,19,6,1,949,0.1335920594638894
112.0,5.0,4783.0,3,2,9,869,0.35742764089626033
479.0,41.0,5864.0,15,2,9,923,0.02877974970804842
215.0,2.0,586.0,0,4,1,1107,0.6230681243241679
3077.0,129.0,12385.0,20,15,4,1401,0.027487119287908927
956.0,50.0,6068.0,18,8,36,941,0.04455079263397721
167.0,27.0,1020.0,3,13,1,1049,0.3603603893409474
8164.0,650.0,2478.0,79,8,1,1234,0.07720285715661512
1799.0,85.0,10222.0,7,7,1,1416,0.02480339096072792
583.0,51.0,7659.0,39,11,9,1312,0.02856979237444124
399.0,24.0,1014.0,2,0,1,1583,0.10591618630962484
8319.0,35.0,985.0,3,1,1,1453,0.12086109864131502
826.0,35.0,11704.0,28,1,49,754,0.027168182119894024
297.0,5.0,1150.0,1,0,1,1435,0.09456130193124436
127.0,2.0,3990.0,1,0,1,1470,0.3574831306597843
2468.0,73.0,7798.0,2,18,1,833,0.3833959552473109
722.0,56.0,3942.0,6,4,1,1663,0.05132448593355732
5512.0,342.0,5382.0,32,17,1,1148,0.04145572938192055
449.0,27.0,3853.0,4,0,1,709,0.14380221960760795
5013.0,245.0,37048.0,83,37,1,1000,0.026585531813444918
205.0,6.0,3106.0,1,4,1,1132,0.1592881215507489
2592.0,145.0,2360.0,27,20,1,1586,0.19838722821244625
541.0,31.0,1924.0,4,0,4,846,0.18298682987999795
14362.0,766.0,24094.0,2184,122,196,1378,0.026482885667307388
1234.0,56.0,11930.0,20,18,16,1409,0.3689215096978482
1237.0,75.0,2180.0,6,10,1,1220,0.05369880834506868
448.0,8.0,766.0,1,2,1,1235,0.10982782263844716
870.0,27.0,12580.0,33,2,121,996,0.02468760488652122
5166.0,129.0,21818.0,288,44,64,1482,0.02787908015180229
4758.0,91.0,2451.0,2,9,1,1409,0.06386985286344338
10379.0,1022.0,3208.0,141,19,1,1248,0.04288655966132282
340.0,13.0,700.0,2,0,4,1230,0.4625225549067249
2993.0,126.0,1658.0,22,2,4,1289,0.06791320842127968
2141.0,262.0,771.0,24,2,1,1285,0.08448957785422317
1462.0,63.0,2985.0,13,8,1,1532,0.05605851046048205
188.0,7.0,1198.0,0,0,1,1482,0.1071561019418733
359.0,8.0,2040.0,0,0,1,1496,0.4735820945059784
384.0,34.0,2997.0,2,2,1,934,0.04689190594817472
1548.0,40.0,2617.0,3,2,1,1340,0.16256551945308384
705.0,76.0,2340.0,9,10,1,1248,0.04740979945978308
402.0,26.0,1169.0,4,0,1,1038,0.2310014753177449
18789.0,650.0,20247.0,252,41,16,1449,0.036435830540079935
435.0,18.0,2015.0,1,1,1,1598,0.1858294886045999
1489.0,137.0,4922.0,14,3,1,1300,0.0389713052348023
1407.0,43.0,2335.0,2,0,1,1248,0.11433530480468244
671.0,103.0,1554.0,2,6,1,921,0.19692885125872076
240.0,11.0,1824.0,1,0,1,1236,0.07686855730847231
307.0,12.0,1947.0,0,0,1,1401,0.08103586167455579
352.0,35.0,728.0,0,3,1,820,0.5335660164338432
396.0,9.0,1063.0,0,0,1,1040,0.5719597813253158
577.0,22.0,794.0,1,0,1,1508,0.4716836727289945
779.0,35.0,3989.0,12,2,9,1430,0.047671425192013166
4239.0,407.0,4031.0,36,4,1,861,0.05563250759324756
1090.0,24.0,1049.0,3,3,1,1541,0.4528410445249488
1923.0,177.0,12695.0,40,25,4,1179,0.029696200200896694
398.0,44.0,1283.0,5,3,1,1187,0.28252795123206964
438.0,13.0,29471.0,8,17,64,1582,0.02694025883577289
1047.0,50.0,895.0,5,15,1,1587,0.6403064744613576
1916.0,107.0,865.0,10,14,1,1590,0.08498529161914925
196.0,23.0,1434.0,2,0,1,679,0.060394235341352125
1691.0,63.0,900.0,9,26,81,1501,0.5247661881982084
4419.0,354.0,1947.0,18,3,1,1295,0.056660462485055074
2391.0,158.0,2246.0,3,9,1,1399,0.08719148489828199
12477.0,922.0,12361.0,238,25,1,1479,0.027310558547256725
